CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_seq;Image_framestamp(epoch);Image_frameID
1620231166.4855000973;-0.0230474068;-1.2756622388;1.6368223489;0.7196853453;-0.0120854913;0.0059330851;0.6941698230;1620231166.4775230885;-0.0537097973;5.2450362996;1.4840689414;0.7068016056;0.0062571013;0.0071629774;-0.7073478852;1;1620231166.513518369;1
1620231166.4936289787;-0.0230480697;-1.2757426318;1.6375502919;0.7195869099;-0.0121922098;0.0060270313;0.6942691870;1620231166.4855210781;-0.0537306418;5.2450458409;1.4840749706;0.7068032796;0.0062589107;0.0071679867;-0.7073461458;1;1620231166.513518369;1
1620231166.5020051003;-0.0230903053;-1.2757968837;1.6383280715;0.7195166215;-0.0119618510;0.0062489263;0.6943440764;1620231166.4936530590;-0.0537164830;5.2450413525;1.4840677706;0.7068009613;0.0062574263;0.0071680633;-0.7073484746;1;1620231166.513518369;1
1620231166.5107269287;-0.0230421000;-1.2758434568;1.6389934285;0.7196388841;-0.0117876203;0.0065227760;0.6942178202;1620231166.5020270348;-0.0537324857;5.2450376325;1.4840760862;0.7068001602;0.0062491522;0.0071608485;-0.7073494214;2;1620231166.539489809;2
1620231166.5199110508;-0.0231951826;-1.2759020566;1.6397025871;0.7194913940;-0.0115681538;0.0068032762;0.6943716780;1620231166.5107479095;-0.0537022303;5.2450410830;1.4840731283;0.7067974153;0.0062515510;0.0071621664;-0.7073521296;2;1620231166.539489809;2
1620231166.5284430981;-0.0233135067;-1.2760072796;1.6403768078;0.7193289188;-0.0113661999;0.0072505359;0.6945388008;1620231166.5199339390;-0.0537091648;5.2450427082;1.4840725985;0.7068001752;0.0062565257;0.0071709657;-0.7073492387;2;1620231166.539489809;2
1620231166.5452530384;-0.0233931948;-1.2761152287;1.6417585466;0.7191756744;-0.0114241768;0.0074215483;0.6946947230;1620231166.5284669399;-0.0537354382;5.2450300924;1.4840779551;0.7068018051;0.0062429998;0.0071551392;-0.7073478898;2;1620231166.539489809;2
1620231166.5538539886;-0.0233210363;-1.2761520354;1.6424648532;0.7193483507;-0.0113502348;0.0075690854;0.6945155372;1620231166.5453081131;-0.0537087728;5.2450466620;1.4840721688;0.7067996034;0.0062626171;0.0071734418;-0.7073497311;3;1620231166.591432521;3
1620231166.5617620945;-0.0233894187;-1.2762134826;1.6430856494;0.7192898835;-0.0114454099;0.0077775968;0.6945722245;1620231166.5538771152;-0.0537069188;5.2450416644;1.4840721394;0.7068002465;0.0062583785;0.0071654720;-0.7073492068;3;1620231166.591432521;3
1620231166.5774669647;-0.0235481805;-1.2763670772;1.6443695795;0.7190410513;-0.0121636398;0.0078512871;0.6948167885;1620231166.5618169308;-0.0537047864;5.2450389887;1.4840664786;0.7068019713;0.0062606327;0.0071649803;-0.7073474683;3;1620231166.591432521;3
1620231166.5847160816;-0.0235747310;-1.2764382228;1.6449860048;0.7190193861;-0.0126544738;0.0076088722;0.6948331395;1620231166.5774800777;-0.0537136043;5.2450306122;1.4840699311;0.7068013794;0.0062495761;0.0071591770;-0.7073482162;4;1620231166.617403817;4
1620231166.5932219028;-0.0234643563;-1.2764817138;1.6456126732;0.7191957993;-0.0129834409;0.0074969564;0.6946456854;1620231166.5847280025;-0.0537102661;5.2450404144;1.4840695224;0.7068042329;0.0062611057;0.0071679347;-0.7073451743;4;1620231166.617403817;4
1620231166.6014070511;-0.0235205177;-1.2765484715;1.6462653057;0.7191751680;-0.0129769720;0.0075195584;0.6946669217;1620231166.5932340622;-0.0537022411;5.2450403443;1.4840687946;0.7068019674;0.0062599302;0.0071658055;-0.7073474700;4;1620231166.617403817;4
1620231166.6095240116;-0.0236116550;-1.2766425632;1.6469433549;0.7191445105;-0.0129151255;0.0075521255;0.6946994587;1620231166.6014349461;-0.0537066194;5.2450379492;1.4840705190;0.7068036254;0.0062564299;0.0071630018;-0.7073458727;4;1620231166.617403817;4
1620231166.6264309883;-0.0236263824;-1.2768204431;1.6482704814;0.7190788614;-0.0129085288;0.0073196720;0.6947700220;1620231166.6095490456;-0.0537069009;5.2450428460;1.4840690511;0.7068027646;0.0062584782;0.0071668809;-0.7073466754;5;1620231166.643375241;5
1620231166.6348168850;-0.0234953246;-1.2769016126;1.6489431791;0.7192610692;-0.0127799759;0.0072480110;0.6945845182;1620231166.6264419556;-0.0537086662;5.2450423968;1.4840722345;0.7068014221;0.0062548798;0.0071635674;-0.7073480823;5;1620231166.643375241;5
1620231166.6430349350;-0.0234739361;-1.2769855047;1.6495744493;0.7193652031;-0.0125222603;0.0072452493;0.6944813921;1620231166.6348381042;-0.0537028951;5.2450382061;1.4840692490;0.7068020309;0.0062608548;0.0071659542;-0.7073473969;5;1620231166.643375241;5
1620231166.6514298916;-0.0235278200;-1.2770815394;1.6501951364;0.7193591562;-0.0122201363;0.0073854758;0.6944915603;1620231166.6430590153;-0.0537118684;5.2450428687;1.4840698381;0.7068001189;0.0062607387;0.0071701304;-0.7073492661;6;1620231166.695317905;6
1620231166.6596379280;-0.0235523594;-1.2771775968;1.6508269353;0.7192797591;-0.0120078711;0.0073874111;0.6945774725;1620231166.6514420509;-0.0537083784;5.2450357745;1.4840712283;0.7068000776;0.0062481556;0.0071610718;-0.7073495104;6;1620231166.695317905;6
1620231166.6762468815;-0.0234410277;-1.2773459969;1.6519903730;0.7193711173;-0.0117972213;0.0075961384;0.6944842114;1620231166.6596500874;-0.0537323357;5.2450348636;1.4840719801;0.7068028316;0.0062556217;0.0071636408;-0.7073466666;6;1620231166.695317905;6
1620231166.6847479343;-0.0233025768;-1.2774038483;1.6525311155;0.7195855011;-0.0118284277;0.0076920509;0.6942604895;1620231166.6762590408;-0.0537066738;5.2450290361;1.4840685775;0.7068012689;0.0062486952;0.0071558344;-0.7073483683;6;1620231166.695317905;6
1620231166.6928091049;-0.0233011447;-1.2774533148;1.6530314338;0.7195999748;-0.0119815661;0.0078347581;0.6942412656;1620231166.6847729683;-0.0537103942;5.2450359088;1.4840719827;0.7068005304;0.0062507985;0.0071621565;-0.7073490236;7;1620231166.721289305;7
1620231166.7015559673;-0.0232702423;-1.2775436286;1.6534959628;0.7196106494;-0.0124668820;0.0079404296;0.6942204547;1620231166.6928210258;-0.0537101955;5.2450377463;1.4840688839;0.7068014699;0.0062564220;0.0071645580;-0.7073480108;7;1620231166.721289305;7
1620231166.7094779015;-0.0233410644;-1.2775886179;1.6539747682;0.7194744900;-0.0129018018;0.0079511178;0.6943534989;1620231166.7015678883;-0.0537118825;5.2450336834;1.4840687482;0.7068035128;0.0062547722;0.0071613705;-0.7073460164;7;1620231166.721289305;7
1620231166.7263169289;-0.0233423043;-1.2776849959;1.6548948297;0.7194209129;-0.0140829124;0.0079698033;0.6943858466;1620231166.7094900608;-0.0537146289;5.2450396304;1.4840683626;0.7068023993;0.0062575563;0.0071677920;-0.7073470393;7;1620231166.721289305;7
1620231166.7347550392;-0.0232644729;-1.2777485414;1.6553128341;0.7195126934;-0.0146671561;0.0080081112;0.6942782070;1620231166.7263278961;-0.0537038848;5.2450333834;1.4840719848;0.7067978746;0.0062462895;0.0071593593;-0.7073517456;8;1620231166.773231961;8
1620231166.7429559231;-0.0233111304;-1.2778193433;1.6557860617;0.7194962607;-0.0152057973;0.0079767667;0.6942840095;1620231166.7347669601;-0.0537071598;5.2450345881;1.4840688980;0.7068003803;0.0062493898;0.0071595602;-0.7073492124;8;1620231166.773231961;8
1620231166.7515869141;-0.0233015991;-1.2778660985;1.6562657948;0.7195711485;-0.0156226288;0.0080069166;0.6941967913;1620231166.7429680824;-0.0537151053;5.2450398737;1.4840684981;0.7068012774;0.0062566575;0.0071695912;-0.7073481501;8;1620231166.773231961;8
1620231166.7594959736;-0.0232082147;-1.2779126923;1.6567632571;0.7196025806;-0.0161912509;0.0077381059;0.6941542272;1620231166.7515990734;-0.0537296376;5.2450401777;1.4840718721;0.7068013267;0.0062529600;0.0071626760;-0.7073482036;9;1620231166.799203353;9
1620231166.7759709358;-0.0232977450;-1.2780512346;1.6578118178;0.7195255481;-0.0167919550;0.0073161080;0.6942243805;1620231166.7595069408;-0.0537108302;5.2450400751;1.4840681615;0.7068027822;0.0062603350;0.0071686403;-0.7073466235;9;1620231166.799203353;9
1620231166.7847249508;-0.0232058510;-1.2781182198;1.6583720590;0.7196683952;-0.0170156621;0.0068900191;0.6940752090;1620231166.7759830952;-0.0537283607;5.2450344827;1.4840738371;0.7068014560;0.0062503230;0.0071586974;-0.7073481379;9;1620231166.799203353;9
1620231166.7937901020;-0.0232324644;-1.2781879075;1.6589947650;0.7197499336;-0.0167791264;0.0064267600;0.6940008579;1620231166.7847371101;-0.0537117787;5.2450371646;1.4840667698;0.7068011153;0.0062544417;0.0071636424;-0.7073483920;9;1620231166.799203353;9
1620231166.8021910191;-0.0232239310;-1.2782500236;1.6596015854;0.7197919450;-0.0166073443;0.0061927320;0.6939635452;1620231166.7938010693;-0.0537103079;5.2450340564;1.4840726601;0.7068010839;0.0062522958;0.0071612093;-0.7073484669;10;1620231166.825174641;10
1620231166.8101639748;-0.0230916346;-1.2783219782;1.6601649271;0.7199991388;-0.0164771681;0.0060028242;0.6937533489;1620231166.8022160530;-0.0537193296;5.2450440558;1.4840677556;0.7068027184;0.0062616048;0.0071750540;-0.7073466111;10;1620231166.825174641;10
1620231166.8267591000;-0.0231236002;-1.2784433308;1.6614525661;0.7199998665;-0.0158936534;0.0053165045;0.6937718060;1620231166.8101871014;-0.0537155453;5.2450304045;1.4840697954;0.7068027576;0.0062486428;0.0071583234;-0.7073468561;10;1620231166.825174641;10
1620231166.8445620537;-0.0230349491;-1.2786040429;1.6627036070;0.7205825691;-0.0154684325;0.0046045997;0.6931812795;1620231166.8267810345;-0.0537150987;5.2450432886;1.4840670483;0.7068040896;0.0062647542;0.0071712880;-0.7073452512;11;1620231166.877117329;11
1620231166.8525450230;-0.0230078053;-1.2786598178;1.6632929044;0.7207090254;-0.0153325422;0.0043470907;0.6930544832;1620231166.8445858955;-0.0537036234;5.2450336024;1.4840669501;0.7067983063;0.0062462928;0.0071566963;-0.7073513410;11;1620231166.877117329;11
1620231166.8604359627;-0.0230275868;-1.2787200504;1.6639015675;0.7207127750;-0.0152441610;0.0041294941;0.6930538643;1620231166.8525700569;-0.0537131575;5.2450389515;1.4840646453;0.7068044548;0.0062600633;0.0071685632;-0.7073449555;11;1620231166.877117329;11
1620231166.8773529530;-0.0229824415;-1.2788171049;1.6650620058;0.7207987528;-0.0151034328;0.0039845645;0.6929683741;1620231166.8604590893;-0.0537114442;5.2450318599;1.4840701435;0.7068026053;0.0062501355;0.0071624947;-0.7073469528;12;1620231166.903088697;12
1620231166.8861629963;-0.0230961793;-1.2788865534;1.6656969585;0.7207689604;-0.0149464200;0.0039083355;0.6930032000;1620231166.8773639202;-0.0537085747;5.2450370251;1.4840709711;0.7068001183;0.0062499843;0.0071621973;-0.7073494422;12;1620231166.903088697;12
1620231166.8946158886;-0.0231223520;-1.2789169335;1.6663145186;0.7206176632;-0.0150300461;0.0037362951;0.6931596651;1620231166.8861858845;-0.0537053103;5.2450367258;1.4840674263;0.7068004913;0.0062574059;0.0071632792;-0.7073489930;12;1620231166.903088697;12
1620231166.9029910564;-0.0231129782;-1.2789487637;1.6668872900;0.7206775665;-0.0148866664;0.0037598183;0.6931003507;1620231166.8946390152;-0.0537109740;5.2450412250;1.4840667509;0.7067997769;0.0062618646;0.0071685060;-0.7073496144;12;1620231166.903088697;12
1620231166.9116849899;-0.0231365385;-1.2790087539;1.6674445485;0.7207119160;-0.0147536500;0.0039153958;0.6930666156;1620231166.9030160904;-0.0537055584;5.2450420420;1.4840703321;0.7068004599;0.0062563563;0.0071660225;-0.7073490058;13;1620231166.955031465;13
1620231166.9191100597;-0.0232208797;-1.2790664859;1.6680616209;0.7204541847;-0.0145303853;0.0039663684;0.6933389529;1620231166.9116959572;-0.0537041254;5.2450429793;1.4840661814;0.7068014752;0.0062629485;0.0071690109;-0.7073479027;13;1620231166.955031465;13
1620231166.9360449314;-0.0233171450;-1.2791949180;1.6692482508;0.7201670613;-0.0137417314;0.0045663340;0.6936495637;1620231166.9191329479;-0.0537134158;5.2450419133;1.4840687001;0.7068005162;0.0062557313;0.0071676498;-0.7073489385;13;1620231166.955031465;13
1620231166.9441208839;-0.0233349955;-1.2792515103;1.6698728971;0.7200792287;-0.0133765163;0.0047106145;0.6937469159;1620231166.9360690117;-0.0537170206;5.2450397558;1.4840687148;0.7068027899;0.0062572713;0.0071651354;-0.7073466785;14;1620231166.981002745;14
1620231166.9526669979;-0.0233386404;-1.2793126424;1.6704463250;0.7200026948;-0.0130198165;0.0051033687;0.6938303535;1620231166.9441330433;-0.0537105368;5.2450394303;1.4840706691;0.7067994071;0.0062566635;0.0071655467;-0.7073500599;14;1620231166.981002745;14
1620231166.9604659081;-0.0235004626;-1.2793521405;1.6710860592;0.7197885427;-0.0123528986;0.0054777716;0.6940618515;1620231166.9526910782;-0.0537030714;5.2450384784;1.4840678015;0.7067984596;0.0062530663;0.0071615978;-0.7073510784;14;1620231166.981002745;14
1620231166.9690330029;-0.0234786881;-1.2794549548;1.6715389067;0.7197401428;-0.0124665869;0.0058643479;0.6941068509;1620231166.9604890347;-0.0537240633;5.2450436066;1.4840687438;0.7068027347;0.0062604863;0.0071682258;-0.7073466739;14;1620231166.981002745;14
1620231166.9857249260;-0.0237572755;-1.2795562350;1.6727348241;0.7193104901;-0.0117371907;0.0066675297;0.6945575579;1620231166.9690570831;-0.0537368091;5.2450350901;1.4840725960;0.7068022603;0.0062484418;0.0071576055;-0.7073473620;15;1620231167.006974121;15
1620231166.9944999218;-0.0237403241;-1.2795854677;1.6732881392;0.7191934769;-0.0117455591;0.0067967497;0.6946773271;1620231166.9857490063;-0.0537347314;5.2450411738;1.4840707957;0.7068030814;0.0062554352;0.0071665778;-0.7073463889;15;1620231167.006974121;15
1620231167.0029048920;-0.0237818390;-1.2796437959;1.6738369459;0.7191043052;-0.0119568053;0.0069258507;0.6947647557;1620231166.9945240021;-0.0537124220;5.2450308897;1.4840700857;0.7068017501;0.0062511148;0.0071594562;-0.7073478295;15;1620231167.006974121;15
1620231167.0111100674;-0.0237270690;-1.2796703455;1.6744135784;0.7193016475;-0.0120979854;0.0069051738;0.6945582029;1620231167.0029299259;-0.0537309969;5.2450494202;1.4840692964;0.7068012898;0.0062670494;0.0071766169;-0.7073479745;16;1620231167.058916817;16
1620231167.0192480087;-0.0238977057;-1.2797842692;1.6748822442;0.7191877373;-0.0124600497;0.0072830608;0.6946658929;1620231167.0111329556;-0.0537089047;5.2450397015;1.4840681647;0.7067997891;0.0062554560;0.0071657549;-0.7073496868;16;1620231167.058916817;16
1620231167.0359060764;-0.0238359613;-1.2799136021;1.6760737584;0.7193012953;-0.0128020189;0.0070591595;0.6945443997;1620231167.0192708969;-0.0537083300;5.2450354688;1.4840677494;0.7068012454;0.0062515711;0.0071623280;-0.7073483006;16;1620231167.058916817;16
1620231167.0439651012;-0.0237298910;-1.2799631237;1.6767339322;0.7196145270;-0.0128429765;0.0067266068;0.6942224019;1620231167.0359299183;-0.0537122311;5.2450368677;1.4840676882;0.7067993443;0.0062532528;0.0071646073;-0.7073501623;16;1620231167.058916817;16
1620231167.0525751114;-0.0237009807;-1.2800375685;1.6773570534;0.7196886354;-0.0128461267;0.0065207185;0.6941474810;1620231167.0439751148;-0.0537113142;5.2450475681;1.4840678121;0.7068019165;0.0062666623;0.0071746837;-0.7073473713;17;1620231167.084888193;17
1620231167.0616459846;-0.0237221888;-1.2801245874;1.6779663007;0.7197850320;-0.0127110876;0.0064841435;0.6940503525;1620231167.0526220798;-0.0537150888;5.2450345678;1.4840696617;0.7068003876;0.0062494340;0.0071602056;-0.7073491982;17;1620231167.084888193;17
1620231167.0706479549;-0.0238802122;-1.2802649110;1.6785484071;0.7196814178;-0.0126007516;0.0066666036;0.6941580759;1620231167.0616669655;-0.0537120961;5.2450386804;1.4840665314;0.7068017823;0.0062576519;0.0071666969;-0.7073476661;17;1620231167.084888193;17
1620231167.0855410099;-0.0236711180;-1.2804151990;1.6798356587;0.7202258258;-0.0124444270;0.0061590352;0.6936007225;1620231167.0706720352;-0.0537105979;5.2450390873;1.4840697440;0.7068007381;0.0062545727;0.0071647579;-0.7073487564;17;1620231167.084888193;17
1620231167.0941801071;-0.0237286284;-1.2805183552;1.6804857549;0.7202181377;-0.0124063620;0.0059096502;0.6936115573;1620231167.0855650902;-0.0537054761;5.2450423523;1.4840670854;0.7068013822;0.0062607902;0.0071664001;-0.7073480412;18;1620231167.136830889;18
1620231167.1023809910;-0.0235686360;-1.2805926751;1.6811341481;0.7205937161;-0.0123769379;0.0057443433;0.6932232759;1620231167.0942039490;-0.0537067736;5.2450363671;1.4840670170;0.7068037984;0.0062606987;0.0071636501;-0.7073456555;18;1620231167.136830889;18
1620231167.1107161045;-0.0235567340;-1.2806894651;1.6816581214;0.7207543866;-0.0125146997;0.0056762773;0.6930543098;1620231167.1024050713;-0.0537308408;5.2450444815;1.4840694088;0.7068020307;0.0062605191;0.0071710211;-0.7073473488;18;1620231167.136830889;18
1620231167.1198680401;-0.0235552510;-1.2807729336;1.6822024580;0.7207458820;-0.0127979559;0.0057344187;0.6930575030;1620231167.1107380390;-0.0537086718;5.2450399927;1.4840661719;0.7068027976;0.0062608314;0.0071670296;-0.7073466201;19;1620231167.162802321;19
1620231167.1272540092;-0.0236254422;-1.2808436606;1.6827884101;0.7207942933;-0.0129169889;0.0058189752;0.6930042407;1620231167.1198899746;-0.0537335122;5.2450379214;1.4840699284;0.7068006048;0.0062522486;0.0071673984;-0.7073488834;19;1620231167.162802321;19
1620231167.1446270943;-0.0236923898;-1.2809799346;1.6838658845;0.7206855737;-0.0136397351;0.0057925247;0.6931036777;1620231167.1272759438;-0.0537172935;5.2450409081;1.4840677788;0.7068011756;0.0062552381;0.0071685008;-0.7073482755;19;1620231167.162802321;19
1620231167.1526100636;-0.0236474453;-1.2810534152;1.6843896395;0.7207351325;-0.0140319795;0.0058089730;0.6930441747;1620231167.1446490288;-0.0537116095;5.2450329666;1.4840666394;0.7068007892;0.0062531799;0.0071629495;-0.7073487359;19;1620231167.162802321;19
1620231167.1612370014;-0.0237266324;-1.2811188046;1.6849732883;0.7206562615;-0.0141515469;0.0057854083;0.6931239540;1620231167.1526210308;-0.0537366240;5.2450376680;1.4840722439;0.7068035948;0.0062534682;0.0071663334;-0.7073458957;20;1620231167.188773641;20
1620231167.1774759293;-0.0240223822;-1.2813223856;1.6861150756;0.7202756845;-0.0141591921;0.0062918747;0.6935148649;1620231167.1612589359;-0.0537120888;5.2450359418;1.4840697968;0.7068013265;0.0062540860;0.0071630400;-0.7073481902;20;1620231167.188773641;20
1620231167.1861119270;-0.0240615716;-1.2814023689;1.6867947999;0.7201404034;-0.0140998354;0.0062953124;0.6936565166;1620231167.1774969101;-0.0537082802;5.2450463645;1.4840684513;0.7068033648;0.0062662677;0.0071702442;-0.7073459726;20;1620231167.188773641;20
1620231167.1939830780;-0.0240244727;-1.2814848617;1.6874304760;0.7201555161;-0.0140340015;0.0063459831;0.6936417000;1620231167.1861360073;-0.0537097357;5.2450414802;1.4840650927;0.7068040295;0.0062652333;0.0071729838;-0.7073452898;20;1620231167.188773641;20
1620231167.2032148838;-0.0238937674;-1.2815756971;1.6880709444;0.7204206777;-0.0139683484;0.0061778671;0.6933691415;1620231167.1940040588;-0.0537341957;5.2450431785;1.4840713129;0.7068012641;0.0062578809;0.0071687562;-0.7073481610;21;1620231167.240716409;21
1620231167.2117249966;-0.0239808872;-1.2816831354;1.6886852445;0.7202515028;-0.0137924601;0.0062319672;0.6935479099;1620231167.2032370567;-0.0537122005;5.2450312684;1.4840668478;0.7068027848;0.0062520586;0.0071618679;-0.7073467628;21;1620231167.240716409;21
1620231167.2192220688;-0.0241976825;-1.2818299570;1.6893409167;0.7198755997;-0.0135887424;0.0064209238;0.6939403712;1620231167.2117791176;-0.0537304679;5.2450386973;1.4840683942;0.7068004054;0.0062564323;0.0071700613;-0.7073490186;21;1620231167.240716409;21
1620231167.2276411057;-0.0243166140;-1.2818951586;1.6900554899;0.7198192336;-0.0131685694;0.0063728180;0.6940073825;1620231167.2192449570;-0.0537079250;5.2450295847;1.4840665155;0.7068006855;0.0062503492;0.0071593394;-0.7073489011;22;1620231167.266687673;22
1620231167.2360100746;-0.0241794513;-1.2819562228;1.6907751566;0.7199510153;-0.0130856971;0.0061516166;0.6938742377;1620231167.2276649475;-0.0537103058;5.2450337463;1.4840641827;0.7068017709;0.0062576487;0.0071634629;-0.7073477103;22;1620231167.266687673;22
1620231167.2528951168;-0.0243430382;-1.2821624312;1.6920968202;0.7197693237;-0.0130853193;0.0060772097;0.6940633707;1620231167.2360339165;-0.0537068048;5.2450385060;1.4840658349;0.7068046082;0.0062645264;0.0071679389;-0.7073447689;22;1620231167.266687673;22
1620231167.2613129616;-0.0243156711;-1.2822457767;1.6927674747;0.7198631606;-0.0130599146;0.0060899448;0.6939664121;1620231167.2529230118;-0.0537120295;5.2450394636;1.4840671304;0.7068025301;0.0062566271;0.0071646402;-0.7073469489;22;1620231167.266687673;22
1620231167.2771189213;-0.0243824634;-1.2824581868;1.6940975302;0.7197856348;-0.0131354953;0.0060291018;0.6940459269;1620231167.2613379955;-0.0537334501;5.2450391485;1.4840725993;0.7068020992;0.0062577470;0.0071679047;-0.7073473364;23;1620231167.292659105;23
1620231167.2855958939;-0.0244569499;-1.2825692156;1.6947274146;0.7197202916;-0.0131886760;0.0060461043;0.6941125307;1620231167.2771420479;-0.0537121164;5.2450327401;1.4840746451;0.7068013602;0.0062514226;0.0071612216;-0.7073481985;23;1620231167.292659105;23
1620231167.2942299843;-0.0244402573;-1.2826511277;1.6954541650;0.7196875828;-0.0130705349;0.0059113255;0.6941498401;1620231167.2856199741;-0.0537125688;5.2450318462;1.4840695456;0.7068019553;0.0062498937;0.0071574448;-0.7073476555;23;1620231167.292659105;23
1620231167.3027479649;-0.0244294833;-1.2827350144;1.6961428636;0.7197311519;-0.0128052689;0.0058745989;0.6941099216;1620231167.2942540646;-0.0537102168;5.2450358778;1.4840638470;0.7068009833;0.0062508486;0.0071605964;-0.7073485864;24;1620231167.344601785;24
1620231167.3109979630;-0.0244466413;-1.2828311525;1.6968816866;0.7197087234;-0.0123707592;0.0060041608;0.6941399483;1620231167.3027720451;-0.0537075393;5.2450298608;1.4840578760;0.7068033774;0.0062537558;0.0071610489;-0.7073461639;24;1620231167.344601785;24
1620231167.3196270466;-0.0245599273;-1.2829586556;1.6975257259;0.7195763722;-0.0119761185;0.0064036083;0.6942804987;1620231167.3110210896;-0.0537101938;5.2450375492;1.4840614644;0.7068016390;0.0062563667;0.0071614662;-0.7073478736;24;1620231167.344601785;24
1620231167.3358979225;-0.0244705127;-1.2831566254;1.6989073621;0.7196062068;-0.0113970538;0.0066983172;0.6942565426;1620231167.3196489811;-0.0537326349;5.2450473780;1.4840682606;0.7068025760;0.0062631239;0.0071738163;-0.7073467524;24;1620231167.344601785;24
1620231167.3442790508;-0.0244861556;-1.2832552936;1.6995765784;0.7196008287;-0.0110881985;0.0070064742;0.6942640769;1620231167.3359200954;-0.0537149156;5.2450347225;1.4840756175;0.7068010886;0.0062511888;0.0071609863;-0.7073484742;25;1620231167.370573121;25
1620231167.3524899483;-0.0245650656;-1.2833734952;1.7002139158;0.7194520633;-0.0108941108;0.0072495813;0.6944188149;1620231167.3443009853;-0.0537344596;5.2450303351;1.4840799298;0.7068025159;0.0062482849;0.0071596094;-0.7073470877;25;1620231167.370573121;25
1620231167.3610289097;-0.0245680665;-1.2834844407;1.7008334008;0.7193571120;-0.0109530262;0.0074992139;0.6945135984;1620231167.3525140285;-0.0537110291;5.2450322803;1.4840709115;0.7068029944;0.0062549021;0.0071608201;-0.7073465388;25;1620231167.370573121;25
1620231167.3777410984;-0.0244287942;-1.2836705583;1.7019692532;0.7196073918;-0.0113775727;0.0082856406;0.6942385042;1620231167.3610510826;-0.0537146558;5.2450380722;1.4840640347;0.7068031905;0.0062633152;0.0071717918;-0.7073461573;26;1620231167.422515865;26
1620231167.3858020306;-0.0245033918;-1.2837340299;1.7025842956;0.7194523302;-0.0115726056;0.0082960123;0.6943958494;1620231167.3777639866;-0.0537047025;5.2450317168;1.4840574578;0.7067983873;0.0062490875;0.0071585739;-0.7073512164;26;1620231167.422515865;26
1620231167.3941709995;-0.0244561847;-1.2838348647;1.7030951118;0.7195249520;-0.0122293970;0.0084486367;0.6943075010;1620231167.3858249187;-0.0537133654;5.2450429099;1.4840612365;0.7068026938;0.0062645518;0.0071718867;-0.7073466417;26;1620231167.422515865;26
1620231167.4024009705;-0.0245572304;-1.2839283872;1.7037157486;0.7194172343;-0.0126883103;0.0085438710;0.6944097148;1620231167.3941938877;-0.0537060164;5.2450386179;1.4840634593;0.7068020540;0.0062584987;0.0071647135;-0.7073474072;26;1620231167.422515865;26
1620231167.4107971191;-0.0244872621;-1.2840826178;1.7042959650;0.7195790479;-0.0133548654;0.0087016857;0.6942275723;1620231167.4024240971;-0.0537050411;5.2450397265;1.4840711390;0.7068011425;0.0062569077;0.0071597724;-0.7073483822;27;1620231167.448487249;27
1620231167.4278860092;-0.0245161695;-1.2842304839;1.7055065259;0.7195162834;-0.0142911330;0.0083973143;0.6942777301;1620231167.4108200073;-0.0537061668;5.2450498615;1.4840723998;0.7068043521;0.0062695074;0.0071738769;-0.7073449205;27;1620231167.448487249;27
1620231167.4374120235;-0.0244302453;-1.2843160511;1.7061777525;0.7197053658;-0.0145380393;0.0082281167;0.6940786194;1620231167.4279088974;-0.0537164594;5.2450386341;1.4840764073;0.7068039041;0.0062578901;0.0071699319;-0.7073455111;27;1620231167.448487249;27
1620231167.4446809292;-0.0245757204;-1.2843723854;1.7067879077;0.7195478802;-0.0147505168;0.0081011223;0.6942388942;1620231167.4374339581;-0.0537124713;5.2450337064;1.4840729212;0.7068029396;0.0062496500;0.0071616759;-0.7073466313;27;1620231167.448487249;27
1620231167.4542319775;-0.0245025296;-1.2845144837;1.7074161026;0.7197413496;-0.0148767507;0.0082171678;0.6940342572;1620231167.4447040558;-0.0537090917;5.2450296810;1.4840671564;0.7068018678;0.0062488344;0.0071602796;-0.7073477237;28;1620231167.474458473;28
